dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,continentExp,cum_cases,cum_deaths,over_20,days_since_20_deaths,daily_deaths_smoothed,daily_cases_smoothed,Continent_Name,Continent_Code,Country_Name,Two_Letter_Country_Code,Three_Letter_Country_Code,Country_Number,plot_colours
2019-12-31,31,12,2019,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,,,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-01,1,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,,,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-02,2,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-03,3,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-04,4,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-05,5,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-06,6,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-07,7,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-08,8,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-09,9,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-10,10,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-11,11,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-12,12,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-13,13,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-14,14,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-15,15,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-16,16,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-17,17,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-18,18,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-19,19,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-20,20,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-21,21,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-22,22,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-23,23,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-24,24,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-25,25,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-26,26,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-27,27,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-28,28,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-29,29,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-30,30,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-01-31,31,1,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-01,1,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-02,2,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-03,3,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-04,4,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-05,5,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-06,6,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-07,7,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-08,8,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-09,9,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-10,10,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-11,11,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-12,12,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-13,13,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-14,14,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-15,15,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-16,16,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-17,17,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-18,18,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-19,19,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-20,20,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-21,21,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-22,22,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-23,23,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-24,24,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,0,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-25,25,2,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-26,26,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-27,27,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-28,28,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-02-29,29,2,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-01,1,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-02,2,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,1,0,False,0.0,0.0,0.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-08,8,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,4,0,False,0.0,0.0,1.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-11,11,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,7,0,False,0.0,0.0,2.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-15,15,3,2020,3,0,Afghanistan,AF,AFG,37172386.0,Asia,10,0,False,0.0,0.0,3.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-16,16,3,2020,6,0,Afghanistan,AF,AFG,37172386.0,Asia,16,0,False,0.0,0.0,4.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-17,17,3,2020,5,0,Afghanistan,AF,AFG,37172386.0,Asia,21,0,False,0.0,0.0,4.666666666666667,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-18,18,3,2020,1,0,Afghanistan,AF,AFG,37172386.0,Asia,22,0,False,0.0,0.0,4.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-19,19,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,22,0,False,0.0,0.0,2.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-20,20,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,22,0,False,0.0,0.0,0.3333333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-21,21,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia,24,0,False,0.0,0.0,0.6666666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-22,22,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,24,0,False,0.0,0.0,0.6666666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-23,23,3,2020,10,0,Afghanistan,AF,AFG,37172386.0,Asia,34,0,False,0.0,0.0,4.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-24,24,3,2020,6,1,Afghanistan,AF,AFG,37172386.0,Asia,40,1,False,0.0,0.3333333333333333,5.333333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-25,25,3,2020,2,0,Afghanistan,AF,AFG,37172386.0,Asia,42,1,False,0.0,0.3333333333333333,6.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-26,26,3,2020,33,0,Afghanistan,AF,AFG,37172386.0,Asia,75,1,False,0.0,0.3333333333333333,13.666666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-27,27,3,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,75,1,False,0.0,0.0,11.666666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-28,28,3,2020,16,1,Afghanistan,AF,AFG,37172386.0,Asia,91,2,False,0.0,0.3333333333333333,16.333333333333332,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-29,29,3,2020,15,1,Afghanistan,AF,AFG,37172386.0,Asia,106,3,False,0.0,0.6666666666666666,10.333333333333334,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-30,30,3,2020,8,1,Afghanistan,AF,AFG,37172386.0,Asia,114,4,False,0.0,1.0,13.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-03-31,31,3,2020,27,0,Afghanistan,AF,AFG,37172386.0,Asia,141,4,False,0.0,0.6666666666666666,16.666666666666668,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-01,1,4,2020,25,0,Afghanistan,AF,AFG,37172386.0,Asia,166,4,False,0.0,0.3333333333333333,20.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-02,2,4,2020,26,0,Afghanistan,AF,AFG,37172386.0,Asia,192,4,False,0.0,0.0,26.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-03,3,4,2020,43,0,Afghanistan,AF,AFG,37172386.0,Asia,235,4,False,0.0,0.0,31.333333333333332,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-04,4,4,2020,0,0,Afghanistan,AF,AFG,37172386.0,Asia,235,4,False,0.0,0.0,23.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-05,5,4,2020,35,1,Afghanistan,AF,AFG,37172386.0,Asia,270,5,False,0.0,0.3333333333333333,26.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-06,6,4,2020,29,2,Afghanistan,AF,AFG,37172386.0,Asia,299,7,False,0.0,1.0,21.333333333333332,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-07,7,4,2020,38,0,Afghanistan,AF,AFG,37172386.0,Asia,337,7,False,0.0,1.0,34.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-08,8,4,2020,30,4,Afghanistan,AF,AFG,37172386.0,Asia,367,11,False,0.0,2.0,32.333333333333336,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-09,9,4,2020,56,3,Afghanistan,AF,AFG,37172386.0,Asia,423,14,False,0.0,2.3333333333333335,41.333333333333336,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-10,10,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia,484,15,False,0.0,2.6666666666666665,49.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-11,11,4,2020,37,0,Afghanistan,AF,AFG,37172386.0,Asia,521,15,False,0.0,1.3333333333333333,51.333333333333336,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-12,12,4,2020,34,3,Afghanistan,AF,AFG,37172386.0,Asia,555,18,False,0.0,1.3333333333333333,44.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-13,13,4,2020,52,0,Afghanistan,AF,AFG,37172386.0,Asia,607,18,False,0.0,1.0,41.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-14,14,4,2020,58,3,Afghanistan,AF,AFG,37172386.0,Asia,665,21,True,1.0,2.0,48.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-15,15,4,2020,49,2,Afghanistan,AF,AFG,37172386.0,Asia,714,23,True,2.0,1.6666666666666667,53.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-16,16,4,2020,70,2,Afghanistan,AF,AFG,37172386.0,Asia,784,25,True,3.0,2.3333333333333335,59.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-17,17,4,2020,10,4,Afghanistan,AF,AFG,37172386.0,Asia,794,29,True,4.0,2.6666666666666665,43.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-18,18,4,2020,51,1,Afghanistan,AF,AFG,37172386.0,Asia,845,30,True,5.0,2.3333333333333335,43.666666666666664,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-19,19,4,2020,63,0,Afghanistan,AF,AFG,37172386.0,Asia,908,30,True,6.0,1.6666666666666667,41.333333333333336,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-20,20,4,2020,88,3,Afghanistan,AF,AFG,37172386.0,Asia,996,33,True,7.0,1.3333333333333333,67.33333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-21,21,4,2020,35,2,Afghanistan,AF,AFG,37172386.0,Asia,1031,35,True,8.0,1.6666666666666667,62.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-22,22,4,2020,61,1,Afghanistan,AF,AFG,37172386.0,Asia,1092,36,True,9.0,2.0,61.333333333333336,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-23,23,4,2020,84,4,Afghanistan,AF,AFG,37172386.0,Asia,1176,40,True,10.0,2.3333333333333335,60.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-24,24,4,2020,105,2,Afghanistan,AF,AFG,37172386.0,Asia,1281,42,True,11.0,2.3333333333333335,83.33333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-25,25,4,2020,70,1,Afghanistan,AF,AFG,37172386.0,Asia,1351,43,True,12.0,2.3333333333333335,86.33333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-26,26,4,2020,112,4,Afghanistan,AF,AFG,37172386.0,Asia,1463,47,True,13.0,2.3333333333333335,95.66666666666667,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-27,27,4,2020,68,10,Afghanistan,AF,AFG,37172386.0,Asia,1531,57,True,14.0,5.0,83.33333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-28,28,4,2020,172,0,Afghanistan,AF,AFG,37172386.0,Asia,1703,57,True,15.0,4.666666666666667,117.33333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-29,29,4,2020,124,3,Afghanistan,AF,AFG,37172386.0,Asia,1827,60,True,16.0,4.333333333333333,121.33333333333333,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-04-30,30,4,2020,122,0,Afghanistan,AF,AFG,37172386.0,Asia,1949,60,True,17.0,1.0,139.33333333333334,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-01,1,5,2020,222,4,Afghanistan,AF,AFG,37172386.0,Asia,2171,64,True,18.0,2.3333333333333335,156.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-02,2,5,2020,164,4,Afghanistan,AF,AFG,37172386.0,Asia,2335,68,True,19.0,2.6666666666666665,169.33333333333334,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-03,3,5,2020,134,4,Afghanistan,AF,AFG,37172386.0,Asia,2469,72,True,20.0,4.0,173.33333333333334,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-04,4,5,2020,235,13,Afghanistan,AF,AFG,37172386.0,Asia,2704,85,True,21.0,7.0,177.66666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-05,5,5,2020,190,5,Afghanistan,AF,AFG,37172386.0,Asia,2894,90,True,22.0,7.333333333333333,186.33333333333334,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-06,6,5,2020,330,5,Afghanistan,AF,AFG,37172386.0,Asia,3224,95,True,23.0,7.666666666666667,251.66666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-07,7,5,2020,168,9,Afghanistan,AF,AFG,37172386.0,Asia,3392,104,True,24.0,6.333333333333333,229.33333333333334,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-08,8,5,2020,171,2,Afghanistan,AF,AFG,37172386.0,Asia,3563,106,True,25.0,5.333333333333333,223.0,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-09,9,5,2020,215,3,Afghanistan,AF,AFG,37172386.0,Asia,3778,109,True,26.0,4.666666666666667,184.66666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
2020-05-10,10,5,2020,255,6,Afghanistan,AF,AFG,37172386.0,Asia,4033,115,True,27.0,3.6666666666666665,213.66666666666666,Asia,AS,"Afghanistan, Islamic Republic of",AF,AFG,4.0,"rgb(81, 255, 0)"
